"","pmid","DOI","is_research.x","is_review.x","is_open_data","open_data_statements","is_open_code","open_code_statements","is_coi_pred","coi_text","is_fund_pred","fund_text","is_register_pred","register_text","is_success.y","Publication.Year","Journal.Book","Authors","COVID","COVID.Year"
"3281",33621329,"10.1093/cid/ciab177",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Reimer JR, Ahmed SM, Brintz BJ, Shah RU, Keegan LT, Ferrari MJ, Leung DT.","TRUE","2021 TRUE"
"3321",33624010,"10.1093/cid/ciab103",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Jacobson KB, Rao M, Bonilla H, Subramanian A, Hack I, Madrigal M, Singh U, Jagannathan P, Grant P.","TRUE","2021 TRUE"
"3327",33625513,"10.1093/infdis/jiab108",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Synolaki E, Papadopoulos V, Divolis G, Tsahouridou O, Gavriilidis E, Loli G, Gavriil A, Tsigalou C, Tziolos NR, Sertaridou E, Kalra B, Kumar A, Rafailidis P, Pasternack A, Boumpas DT, Germanidis G, Ritvos O, Metallidis S, Skendros P, Sideras P.","TRUE","2021 TRUE"
"3354",33639620,"10.1093/cid/ciab185",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Lim T, Delorey M, Bestul N, Johannson MA, Reed C, Hall AJ, Fry AM, Edens C, Semenova V, Li H, Browning P, Desai R, Epperson M, Jia T, Thornburg NJ, Schiffer J, Havers FP.","TRUE","2021 TRUE"
"3383",33649773,"10.1093/infdis/jiab107",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Owusu D, Pomeroy MA, Lewis NM, Wadhwa A, Yousaf AR, Whitaker B, Dietrich E, Hall AJ, Chu V, Thornburg N, Christensen K, Kiphibane T, Willardson S, Westergaard R, Dasu T, Pray IW, Bhattacharyya S, Dunn A, Tate JE, Kirking HL, Matanock A; Household Transmission Study Team.","TRUE","2021 TRUE"
"3404",33675655,"10.1093/cid/ciab198",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Tse H, Lung DC, Wong SC, Ip KF, Wu TC, To KK, Kok KH, Yuen KY, Choi GK.","TRUE","2021 TRUE"
"3428",33693749,"10.1093/infdis/jiab127",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Grzelak L, Velay A, Madec Y, Gallais F, Staropoli I, Schmidt-Mutter C, Wendling MJ, Meyer N, Planchais C, Rey D, Mouquet H, Reix N, Glady L, Hansmann Y, Bruel T, De Sèze J, Fontanet A, Gonzalez M, Schwartz O, Fafi-Kremer S.","TRUE","2021 TRUE"
"3429",33693830,"10.1093/infdis/jiab125",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Killerby ME, Ata Ur Rasheed M, Tamin A, Harcourt JL, Abedi GR, Lu X, Kujawski S, Shah MM, Kirking HL, Gold JAW, Salvatore PP, Coughlin MM, Whitaker B, Tate JE, Watson JT, Lindstrom S, Hall AJ, Fry AM, Gerber SI, Midgley CM, Thornburg NJ.","TRUE","2021 TRUE"
"3431",33704422,"10.1093/cid/ciab230",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","van den Berg P, Schechter-Perkins EM, Jack RS, Epshtein I, Nelson R, Oster E, Branch-Elliman W.","TRUE","2021 TRUE"
"3432",33704451,"10.1093/cid/ciab218",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Klompas M, Baker MA, Griesbach D, Tucker R, Gallagher GR, Lang AS, Fink T, Cumming M, Smole S, Madoff LC, Rhee C.","TRUE","2021 TRUE"
"3439",33709135,"10.1093/cid/ciab228",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Soriano-Arandes A, Gatell A, Serrano P, Biosca M, Campillo F, Capdevila R, Fàbrega A, Lobato Z, López N, Moreno AM, Poblet M, Riera-Bosch MT, Rius N, Ruiz M, Sánchez A, Valldepérez C, Vilà M, Pineda V, Lazcano U, Díaz Y, Reyes-Urueña J, Soler-Palacín P; COVID-19 Pediatric Disease in Catalonia Research Group.","TRUE","2021 TRUE"
"3458",33718968,"10.1093/cid/ciab234",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Sheehan MM, Reddy AJ, Rothberg MB.","TRUE","2021 TRUE"
"3467",33725725,"10.1093/infdis/jiab142",TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Farcet MR, Karbiener M, Schwaiger J, Ilk R, Kreil TR.","FALSE","2021 FALSE"
"3558",33755725,"10.1093/infdis/jiab159",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Kang CK, Kim M, Lee S, Kim G, Choe PG, Park WB, Kim NJ, Lee CH, Kim IS, Jung K, Lee DS, Shin HM, Kim HR, Oh MD.","TRUE","2021 TRUE"
"3582",33768222,"10.1093/cid/ciab263",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","McEllistrem MC, Clancy CJ, Buehrle DJ, Lucas A, Decker BK.","TRUE","2021 TRUE"
"3586",33770176,"10.1093/infdis/jiab163",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Lamoth F, Lewis RE, Walsh TJ, Kontoyiannis DP.","TRUE","2021 TRUE"
"3596",33772573,"10.1093/cid/ciab271",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Wu P, Liu F, Chang Z, Lin Y, Ren M, Zheng C, Li Y, Peng Z, Qin Y, Yu J, Geng M, Yang X, Zhao H, Li Z, Zhou S, Ran L, Cowling BJ, Lai S, Chen Q, Wang L, Tsang TK, Li Z.","TRUE","2021 TRUE"
"3605",33784382,"10.1093/cid/ciab273",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Fwoloshi S, Hines JZ, Barradas DT, Yingst S, Siwingwa M, Chirwa L, Zulu JE, Banda D, Wolkon A, Nikoi KI, Chirwa B, Kampamba D, Shibemba A, Sivile S, Zyambo KD, Chanda D, Mupeta F, Kapina M, Sinyange N, Kapata N, Zulu PM, Makupe A, Mweemba A, Mbewe N, Ziko L, Mukonka V, Mulenga LB, Malama K, Agolory S.","TRUE","2021 TRUE"
"3608",33786589,"10.1093/cid/ciab278",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","DeGrazia D, Miller FG.","TRUE","2021 TRUE"
"3634",33822014,"10.1093/cid/ciab266",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Rottenstreich A, Zarbiv G, Oiknine-Djian E, Zigron R, Wolf DG, Porat S.","TRUE","2021 TRUE"
"3636",33822064,"10.1093/infdis/jiab171",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Schuit M, Biryukov J, Beck K, Yolitz J, Bohannon J, Weaver W, Miller D, Holland B, Krause M, Freeburger D, Williams G, Wood S, Graham A, Rosovitz MJ, Bazinet A, Phillips A, Lovett S, Garcia K, Abbott E, Wahl V, Ratnesar-Shumate S, Dabisch P.","TRUE","2021 TRUE"
"3638",33822106,"10.1093/infdis/jiab181",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Zhou M, Yin Z, Xu J, Wang S, Liao T, Wang K, Li Y, Yang F, Wang Z, Yang G, Zhang J, Jin Y.","TRUE","2021 TRUE"
"3658",33830238,"10.1093/infdis/jiab191",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Most ZM, Holcomb M, Jamieson AR, Perl TM.","TRUE","2021 TRUE"
"3664",33836067,"10.1093/infdis/jiab200",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Pathela P, Crawley A, Weiss D, Maldin B, Cornell J, Purdin J, Schumacher PK, Marovich S, Li J, Daskalakis D; NYC Serosurvey Team.","TRUE","2021 TRUE"
"3667",33837392,"10.1093/infdis/jiab195",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Ramos da Silva S, Ju E, Meng W, Paniz Mondolfi AE, Dacic S, Green A, Bryce C, Grimes Z, Fowkes M, Sordillo EM, Cordon-Cardo C, Guo H, Gao SJ.","TRUE","2021 TRUE"
"3682",33846714,"10.1093/cid/ciab303",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Ford L, Lee C, Pray IW, Cole D, Bigouette JP, Abedi GR, Bushman D, Delahoy MJ, Currie DW, Cherney B, Kirby MK, Fajardo GC, Caudill M, Langolf K, Kahrs J, Zochert T, Kelly P, Pitts C, Lim A, Aulik N, Tamin A, Harcourt JL, Queen K, Zhang J, Whitaker B, Browne H, Medrzycki M, Shewmaker PL, Bonenfant G, Zhou B, Folster JM, Bankamp B, Bowen MD, Thornburg NJ, Goffard K, Limbago B, Bateman A, Tate JE, Gieryn D, Kirking HL, Westergaard RP, Killerby ME; CDC COVID-19 Surge Laboratory Group.","TRUE","2021 TRUE"
"3689",33851214,"10.1093/cid/ciab313",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Cheng VC, Fung KS, Siu GK, Wong SC, Cheng LS, Wong MS, Lee LK, Chan WM, Chau KY, Leung JS, Chu AW, Chan WS, Lu KK, Tam KK, Ip JD, Leung KS, Lung DC, Tse H, To KK, Yuen KY.","TRUE","2021 TRUE"
"3690",33851216,"10.1093/cid/ciab308",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Betton M, Livrozet M, Planas D, Fayol A, Monel B, Védie B, Bruel T, Tartour E, Robillard N, Manuguerra JC, Blanchard A, Ghosn J, Visseaux B, Péré H, Lebeaux D, Schwartz O, Veyer D, Hulot JS; French COVID Cohort Study Group.","TRUE","2021 TRUE"
"3747",33880519,"10.1093/infdis/jiab164",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Roberts DJ, Bebell LM, Edlow AG.","TRUE","2021 TRUE"
"3758",33885734,"10.1093/infdis/jiab160",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Kalkowska DA, Pallansch MA, Cochi SL, Thompson KM.","TRUE","2021 TRUE"
"3774",33893505,"10.1093/cid/ciab315",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Goswami ND, Fiore AE, Walke HT.","TRUE","2021 TRUE"
"3846",33906236,"10.1093/cid/ciab381",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Müller L, Andrée M, Moskorz W, Drexler I, Walotka L, Grothmann R, Ptok J, Hillebrandt J, Ritchie A, Rabl D, Ostermann PN, Robitzsch R, Hauka S, Walker A, Menne C, Grutza R, Timm J, Adams O, Schaal H.","TRUE","2021 TRUE"
"3851",33909004,"10.1093/cid/ciaa1710",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Xiang F, Sun J, Chen PH, Han P, Zheng H, Cai S, Kirk GD.","TRUE","2021 TRUE"
"3852",33909063,"10.1093/cid/ciab310",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Gable P, Huang JY, Gilbert SE, Bollinger S, Lyons AK, Sabour S, Surie D, Biedron C, Haney T, Beshearse E, Gregory CJ, Seely KA, Clemmons NS, Patil N, Kothari A, Gulley T, Garner K, Anderson K, Thornburg NJ, Halpin AL, McDonald LC, Kutty PK, Brown AC; Centers for Disease Control and Prevention COVID-19 Laboratory Task Force.","TRUE","2021 TRUE"
"3855",33909068,"10.1093/cid/ciab309",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Shah MM, Salvatore PP, Ford L, Kamitani E, Whaley MJ, Mitchell K, Currie DW, Morgan CN, Segaloff HE, Lecher S, Somers T, Van Dyke ME, Bigouette JP, Delaney A, DaSilva J, O'Hegarty M, Boyle-Estheimer L, Abdirizak F, Karpathy SE, Meece J, Ivanic L, Goffard K, Gieryn D, Sterkel A, Bateman A, Kahrs J, Langolf K, Zochert T, Knight NW, Hsu CH, Kirking HL, Tate JE.","TRUE","2021 TRUE"
"3857",33909072,"10.1093/cid/ciab338",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Chevinsky JR, Tao G, Lavery AM, Kukielka EA, Click ES, Malec D, Kompaniyets L, Bruce BB, Yusuf H, Goodman AB, Dixon MG, Nakao JH, Datta SD, MacKenzie WR, Kadri SS, Saydah S, Giovanni JE, Gundlapalli AV.","TRUE","2021 TRUE"
"3860",33912901,"10.1093/cid/ciab312",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Bushman D, Sekaran J, Jeffery N, Rath C, Ackelsberg J, Weiss D, Wu W, Van Oss K, Johnston K, Huang J, Khatun U, Sheikh T, Sutcliff J, Tsoi B.","TRUE","2021 TRUE"
"3861",33912902,"10.1093/cid/ciab311",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Rodgers L, Sheppard M, Smith A, Dietz S, Jayanthi P, Yuan Y, Bull L, Wotiz S, Schwarze T, Azondekon R, Hartnett K, Adjemian J, Kirking HL, Kite-Powell A.","TRUE","2021 TRUE"
"3862",33912907,"10.1093/cid/ciab321",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Carter RJ, Rose DA, Sabo RT, Clayton J, Steinberg J, Anderson M; CDC COVID-19 Response Team.","TRUE","2021 TRUE"
"3863",33912911,"10.1093/cid/ciab331",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Laws RL, Biraro S, Kirungi W, Gianetti B, Aibo D, Awor AC, West C, Sachathep KK, Kiyingi H, Ward J, Mwangi C, Nkurunziza P, Okimait D, Currie D, Ajiboye A, Moore CS, Patel H, Sendagala S, Naluguza M, Mugisha V, Low A, Delgado S, Hoos D, Brown K, Galbraith JS, Hladik W, Nelson L, El-Sadr W, Musinguzi J, Voetsch AC.","TRUE","2021 TRUE"
"3864",33912930,"10.1093/cid/ciab330",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Marx GE, Biggerstaff BJ, Nawrocki CC, Totten SE, Travanty EA, Burakoff AW, Scott T, De Hey JC, Carlson JJ, Wendel KA, Harcourt JL, Tamin A, Thomas JD, Rowan SE; Colorado Department of Public Health and Environment COVID-19 Laboratory Response Team; Centers for Disease Control and Prevention COVID-19 Laboratory Response Team.","TRUE","2021 TRUE"
"3866",33914068,"10.1093/infdis/jiab203",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Symanski E, Ensor KB, Piedra PA, Sheth K, Caton K, Williams SL, Persse D, Banerjee D, Hopkins L.","TRUE","2021 TRUE"
"3875",33928374,"10.1093/infdis/jiab228",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Bernal E, Gimeno L, Alcaraz MJ, Quadeer AA, Moreno M, Martínez-Sánchez MV, Campillo JA, Gomez JM, Pelaez A, García E, Herranz M, Hernández-Olivo M, Martínez-Alfaro E, Alcaraz A, Muñoz Á, Cano A, McKay MR, Muro M, Minguela A.","TRUE","2021 TRUE"
"3914",33949655,"10.1093/cid/ciab396",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Bellon M, Baggio S, Jacquerioz Bausch F, Spechbach H, Salamun J, Genecand C, Tardin A, Kaiser L, L'Huillier AG, Eckerle I.","TRUE","2021 TRUE"
"3922",33956123,"10.1093/cid/ciab373",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Handberry M, Bull-Otterson L, Dai M, Mann NC, Chaney E, Ratto J, Horiuchi K, Siza C, Kulkarni A, Gundlapalli AV, Boehmer TK.","TRUE","2021 TRUE"
"3923",33956127,"10.1093/cid/ciab320",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Wilson K, Dennison C, Struminger B, Armistad A, Osuka H, Montoya E, Padoveze MC, Arora S, Park B, Lessa FC.","TRUE","2021 TRUE"
"3924",33956136,"10.1093/cid/ciab372",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Schrodt CA, Malenfant JH, Hunter JC, Slifka KJ, Campbell A, Stone N, Whitehouse ER, Wittry B, Christensen B, Barnes JR, Brammer L, Hemarajata P, Green NM, Civen R, Gounder PP, Rao AK.","TRUE","2021 TRUE"
"3926",33956939,"10.1093/cid/ciab410",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Nicolete VC, Rodrigues PT, Johansen IC, Corder RM, Tonini J, Cardoso MA, de Jesus JG, Claro IM, Faria NR, Sabino EC, Castro MC, Ferreira MU.","TRUE","2021 TRUE"
"3930",33961690,"10.1093/infdis/jiab242",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Casado JL, Vizcarra P, Velasco H, Hammerle J, McGee A, Fernandez-Escribano M, Vallejo A.","TRUE","2021 TRUE"
"3952",33977297,"10.1093/cid/ciab318",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Marks SM, Clara A, Fiebelkorn AP, Le X, Armstrong PA, Campbell S, Van Alstyne JM, Price S, Bolton J, Sandhu PK, Bombard JM, Strona FV.","TRUE","2021 TRUE"
"3953",33977298,"10.1093/cid/ciab344",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Ko JY, DeSisto CL, Simeone RM, Ellington S, Galang RR, Oduyebo T, Gilboa SM, Lavery AM, Gundlapalli AV, Shapiro-Mendoza CK.","TRUE","2021 TRUE"
"3954",33977300,"10.1093/cid/ciab342",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Fox MD, Leiszler MS, Seamon MD, Garman BL.","TRUE","2021 TRUE"
"3958",33978754,"10.1093/infdis/jiab255",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Yao L, Wang GL, Shen Y, Wang ZY, Zhan BD, Duan LJ, Lu B, Shi C, Gao YM, Peng HH, Wang GQ, Wang DM, Jiang MD, Cao GP, Ma MJ.","TRUE","2021 TRUE"
"3986",33993274,"10.1093/infdis/jiab260",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Meister TL, Fortmann J, Todt D, Heinen N, Ludwig A, Brüggemann Y, Elsner C, Dittmer U, Steinmann J, Pfaender S, Steinmann E.","TRUE","2021 TRUE"
"3989",33993309,"10.1093/infdis/jiab261",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Cha S, Henry A, Montgomery MP, Laws RL, Pham H, Wortham J, Garg S, Kim L, Mosites E; COVID-NET Surveillance Team.","TRUE","2021 TRUE"
"3990",33999152,"10.1093/infdis/jiab270",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Hall JA, Harris RJ, Emmett HE, Lowe B, Singanayagam A, Twohig KA, Zaidi A, Kall M, Zambon M, Dabrera G.","TRUE","2021 TRUE"
"4004",34007978,"10.1093/cid/ciab408",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Hirschtick JL, Titus AR, Slocum E, Power LE, Hirschtick RE, Elliott MR, McKane P, Fleischer NL.","TRUE","2021 TRUE"
"4005",34007998,"10.1093/infdis/jiab262",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Bianchi FP, Germinario CA, Migliore G, Vimercati L, Martinelli A, Lobifaro A, Tafuri S, Stefanizzi P; Control Room Working Group.","TRUE","2021 TRUE"
"4007",34009376,"10.1093/infdis/jiab231",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Park S, Michelow IC, Choe YJ.","TRUE","2021 TRUE"
"4062",34021332,"10.1093/cid/ciab432",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Galang RR, Newton SM, Woodworth KR, Griffin I, Oduyebo T, Sancken CL, Olsen EO, Aveni K, Wingate H, Shephard H, Fussman C, Alaali ZS, Silcox K, Siebman S, Halai UA, Lopez CD, Lush M, Sokale A, Barton J, Chaudhary I, Patrick PH, Schlosser L, Reynolds B, Gaarenstroom N, Chicchelly S, Read JS, de Wilde L, Mbotha D, Azziz-Baumgartner E, Hall AJ, Tong VT, Ellington S, Gilboa SM; Centers for Disease Control and Prevention COVID-19 Response Pregnancy and Infant Linked Outcomes Team.","TRUE","2021 TRUE"
"4100",34043806,"10.1093/infdis/jiab289",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Haagmans BL, Noack D, Okba NMA, Li W, Wang C, Bestebroer T, de Vries R, Herfst S, de Meulder D, Verveer E, van Run P, Lamers MM, Rijnders B, Rokx C, van Kuppeveld F, Grosveld F, Drabek D, Geurts van Kessel C, Koopmans M, Bosch BJ, Kuiken T, Rockx B.","TRUE","2021 TRUE"
"4115",34048568,"10.1093/cid/ciab494",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Cohen MS, Wohl DA, Fischer WA, Smith DM, Eron JJ.","TRUE","2021 TRUE"
"4159",34086923,"10.1093/infdis/jiab296",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Parrott JC, Maleki AN, Vassor VE, Osahan S, Hsin Y, Sanderson M, Fernandez S, Levanon Seligson A, Hughes S, Wu J, DeVito AK, LaVoie SP, Rakeman JL, Gould LH, Alroy KA.","TRUE","2021 TRUE"
"4160",34086944,"10.1093/infdis/jiab299",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Tsang TK, Wu P, Lau EHY, Cowling BJ.","TRUE","2021 TRUE"
"4255",34134130,"10.1093/infdis/jiab319",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Braunstein SL, Slutsker JS, Lazar R, Shah D, Hennessy RR, Chen SX, Pathela P, Daskalakis DC, Schillinger JA.","TRUE","2021 TRUE"
"4403",34223909,"10.1093/infdis/jiab355",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Widera M, Wilhelm A, Hoehl S, Pallas C, Kohmer N, Wolf T, Rabenau HF, Corman VM, Drosten C, Vehreschild MJGT, Goetsch U, Gottschalk R, Ciesek S.","TRUE","2021 TRUE"
"4454",34255846,"10.1093/infdis/jiab367",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Lennon NJ, Bhattacharyya RP, Mina MJ, Rehm HL, Hung DT, Smole S, Woolley A, Lander ES, Gabriel SB.","TRUE","2021 TRUE"
"4488",34279629,"10.1093/infdis/jiab377",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Ganesh R, Philpot LM, Bierle DM, Anderson RJ, Arndt LL, Arndt RF, Culbertson TL, Destro Borgen MJ, Hanson SN, Kennedy BD, Kottke BB, Larsen JJ, Ramar P, Rosedahl JK, Seville MT, Speicher LL, Tulledge-Scheitel SM, Wilker CG, Razonable RR.","TRUE","2021 TRUE"
"4574",34329473,"10.1093/infdis/jiab394",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Santos Bravo M, Nicolás D, Berengua C, Fernandez M, Hurtado JC, Tortajada M, Barroso S, Vilella A, Mosquera MM, Vila J, Marcos MA.","TRUE","2021 TRUE"
"4714",34398242,"10.1093/infdis/jiab010",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Bandopadhyay P, D'Rozario R, Lahiri A, Sarif J, Ray Y, Paul SR, Roy R, Maiti R, Chaudhuri K, Bagchi S, Maiti A, Perwez MM, Sarkar BS, Roy D, Chakraborty R, Vasudevan JS, Sharma S, Biswas D, Maiti C, Saha B, Bhattacharya P, Pandey R, Chatterjee S, Paul S, Ganguly D.","TRUE","2021 TRUE"
"4715",34398243,"10.1093/infdis/jiab174",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Mazzitelli I, Bleichmar L, Ludueña MG, Pisarevsky A, Labato M, Chiaradia V, Finocchieto P, Paulin F, Hormanstorfer M, Baretto MC, Adanza SP, Parodi MN, Ragusa M, Melucci C, Díaz FE, Paletta A, Di Diego F, Ceballos A, Geffner J.","TRUE","2021 TRUE"
