"","Title","Authors","pmid","DOI","is_research.x","is_review.x","is_open_data","open_data_statements","is_open_code","open_code_statements","is_coi_pred","coi_text","is_fund_pred","fund_text","is_register_pred","register_text","is_success.y","Publication.Year","Journal.Book"
"30","Multidrug-resistant tuberculosis outbreak associated with poor treatment adherence and delayed treatment: Arua District, Uganda, 2013-2017","Okethwangu D, Birungi D, Biribawa C, Kwesiga B, Turyahabwe S, Ario AR, Zhu BP.",31064332,"10.1186/s12879-019-4014-3",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Competing interests The authors declare that they have no competing interests.",TRUE,"Funding This investigation was supported by the President’s Emergency Plan for AIDS Relief (PEPFAR) through US Centers for Disease Control and Prevention (CDC) under the terms of Cooperative Agreement number GH001353–01, awarded to Makerere University School of Public Health to support the Uganda Public Health Fellowship Program, Ministry of Health. The funding body provided technical assistance in the design of the study and preparation of the manuscript. The findings and conclusions in this report are those of the author(s) and do not necessarily represent the official position of the funding agencies or Makerere University School of Public Health, and the Ministry of Health of Uganda.",FALSE,"",TRUE,2019,"BMC Infect Dis"
"31","Prevalence of diarrhea and associated factors among under-five children in Bahir Dar city, Northwest Ethiopia, 2016: a cross-sectional study","Dagnew AB, Tewabe T, Miskir Y, Eshetu T, Kefelegn W, Zerihun K, Urgessa M, Teka T.",31088387,"10.1186/s12879-019-4030-3",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Competing interests The authors declare that they have no competing of interest.",TRUE,"Funding Not applicable.",FALSE,"",TRUE,2019,"BMC Infect Dis"
"32","Risk factors associated with gonorrhea and chlamydia transmission in selected health facilities in Ghana","Dela H, Attram N, Behene E, Kumordjie S, Addo KK, Nyarko EO, Kyei NNA, Carroll JNA, Kwakye C, Duplessis CA, Adams N, Garges E, Letizia AG.",31096920,"10.1186/s12879-019-4035-y",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Competing interests The authors declare that they have no competing interests.",TRUE,"Funding Financial support for this project was provided by GEIS (Global Emerging Infections Surveillance and Response System) Section ProMIS ID P2103_16_N3 funding years 2012–2016. The sponsor of the study had no role in study design, data collection, data analysis, data interpretation, or writing of the report. The corresponding author had full access to all the data in the study and had final responsibility for the decision to submit for publication.",FALSE,"",TRUE,2019,"BMC Infect Dis"
"33","Multilocus sequence typing analysis of Candida africana from vulvovaginal candidiasis","Zhu YX, Shi Y, Fan SR, Liu XP, Yang J, Zhong SL.",31117966,"10.1186/s12879-019-4071-7",TRUE,FALSE,TRUE,"xlsx 14 kb) additional file 3",FALSE,"",TRUE,"Competing interests The authors declare that they have no competing interests.",TRUE,"Funding This research was supported by Shenzhen Science and Technology Grant JCYJ JCYJ20160428175005906; SZXJ2017008; Guangdong Science and Technology Grant 2014A020212037.",FALSE,"",TRUE,2019,"BMC Infect Dis"
"34","Comparative efficacy and safety of dolutegravir relative to common core agents in treatment-naïve patients infected with HIV-1: a systematic review and network meta-analysis","Snedecor SJ, Radford M, Kratochvil D, Grove R, Punekar YS.",31146698,"10.1186/s12879-019-3975-6",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Competing interests SJS and DK are employees of Pharmerit International, and paid consultants to ViiV Healthcare and GlaxoSmithKline. Study conduct and data analysis were performed by Pharmerit International and funded by ViiV Healthcare and GlaxoSmithKline. No funding was provided to Pharmerit International for manuscript development. RG is an employee of GlaxoSmithKline. MR and YSP are employees of ViiV Healthcare. RG, MR, and YSP hold stocks and shares in GlaxoSmithKline as part of their employment.",TRUE,"Funding This study was funded by ViiV Healthcare and GlaxoSmithKline. The funders of the study had a role in study design, data analysis, data interpretation, and writing of the study report, and will also fund the article processing charges and open access fee.",FALSE,"",TRUE,2019,"BMC Infect Dis"
"35","Epidemiological survey of tularemia in Ilam Province, west of Iran","Esmaeili S, Ghasemi A, Naserifar R, Jalilian A, Molaeipoor L, Maurin M, Mostafavi E.",31174488,"10.1186/s12879-019-4121-1",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Competing interests The authors declare that they have no competing interests.",TRUE,"Funding This study was supported by Pasteur Institute of Iran and the Center for Communicable Disease Control of Iranian Ministry of Health (Grant No. 810). The funders had no role in the study design, data collection and analysis, decision to publish, or preparation of the manuscript.",FALSE,"",TRUE,2019,"BMC Infect Dis"
"36","Mitochondrial Junction Region as Genotyping Marker for Cyclospora cayetanensis","Nascimento FS, Barta JR, Whale J, Hofstetter JN, Casillas S, Barratt J, Talundzic E, Arrowood MJ, Qvarnstrom Y.",31211668,"10.3201/eid2507.181447",TRUE,FALSE,TRUE,"the variant types of the mitochondrial junction are available in genbank (accession nos mh430075-88).;     cmt214 a (top left) was not detected in this study but was reported previously (genbank accession no mh430089 1); it represents the type with the largest number of 15-mer repeats (total 6) and is therefore included as reference for comparison.",FALSE,"",FALSE,"",TRUE,"This study was supported by the Advanced Molecular Detection and Response to Infectious Disease Outbreaks Initiative of the Centers for Disease Control and Prevention.",FALSE,"",TRUE,2019,"Emerg Infect Dis"
"37","Omadacycline as a promising new agent for the treatment of infections with Mycobacterium abscessus","Bax HI, de Vogel CP, Mouton JW, de Steenwinkel JEM.",31236595,"10.1093/jac/dkz267",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",TRUE,"Funding This work was supported by internal funding.",FALSE,"",TRUE,2019,"J Antimicrob Chemother"
"38","The burden of antimicrobial resistance at tertiary care hospital, southern Ethiopia: a three years' retrospective study","Alemayehu T, Ali M, Mitiku E, Hailemariam M.",31277588,"10.1186/s12879-019-4210-1",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Competing of interests The authors declare that they have no competing interests.",TRUE,"Funding No funding was received to perform this study.",FALSE,"",TRUE,2019,"BMC Infect Dis"
"39","Susceptibility of Influenza A, B, C, and D Viruses to Baloxavir(1)","Mishin VP, Patel MC, Chesnokov A, De La Cruz J, Nguyen HT, Lollis L, Hodges E, Jang Y, Barnes J, Uyeki T, Davis CT, Wentworth DE, Gubareva LV.",31287050,"10.3201/eid2510.190607",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",TRUE,"This study was supported by the Influenza Division, National Center for Immunization and Respiratory Diseases, CDC.",FALSE,"",TRUE,2019,"Emerg Infect Dis"
"40","Conjugation of Different Immunogenic Enterococcal Vaccine Target Antigens Leads to Extended Strain Coverage","Romero-Saavedra F, Laverde D, Kalfopoulou E, Martini C, Torelli R, Martinez-Matamoros D, Sanguinetti M, Huebner J.",31289829,"10.1093/infdis/jiz357",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Potential conflicts of interest.  All authors: No reported conflicts. All authors have submitted the ICMJE Form for Disclosure of Potential Conflicts of Interest. Conflicts that the editors consider relevant to the content of the manuscript have been disclosed. Potential conflicts of interest.",TRUE,"Financial support.  This work was supported by GLYCOVAX (grant 675671), an European Union Horizon 2020 Research and Innovation Programme funded under the Marie Skłodowska-Curie program. Financial support.",FALSE,"",TRUE,2019,"J Infect Dis"
"41","Assessment of Mumps Virus-Specific Antibodies: Comparison of Plaque Reduction Neutralization Test and Enzyme-Linked Immunosorbent Assay Estimates","Ravault S, Friel D, Di Paolo E, Caplanusi A, Gillard P, Povey M, Carryn S.",31299077,"10.1093/infdis/jiz345",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Potential conflicts of interest.  S. R., D. F., E. D. P., P. G., M. P., and S. C. are employed by the GSK group of companies, and A. C. is a former employee. S. R., E. D. P., D. F., P. G., and S. C. hold shares in the GSK group of companies as part of their employee remuneration. All authors have submitted the ICMJE Form for Disclosure of Potential Conflicts of Interest. Conflicts that the editors consider relevant to the content of the manuscript have been disclosed. Potential conflicts of interest.",TRUE,"Financial support.  This work was supported by GlaxoSmithKline Biologicals, SA which was involved in all stages of the study conduct and analysis and covered the costs associated with developing and publishing the present article. Financial support.",FALSE,"",TRUE,2019,"J Infect Dis"
"42","Diagnostic accuracy of in-house real-time PCR assay for Mycobacterium tuberculosis: a systematic review and meta-analysis","Wei Z, Zhang X, Wei C, Yao L, Li Y, Zhang X, Xu H, Jia Y, Guo R, Wu Y, Yang K, Gao X.",31395014,"10.1186/s12879-019-4273-z",TRUE,FALSE,TRUE,"raw data (xlsx additional file 1: raw data",FALSE,"",TRUE,"Competing interests The authors declare that they have no competing interests.",TRUE,"Funding The collection and analysis data were funded by the National Natural Science Foundation of China [grant no. 81360264 and 31360508] and the Health Industry Research Project of Gansu Province [grant no. GSWSKY2017–16].",FALSE,"",TRUE,2019,"BMC Infect Dis"
"43","Evaluation of the trends in the incidence of infectious diseases using the syndromic surveillance system, early warning and response unit, Mongolia, from 2009 to 2017: a retrospective descriptive multi-year analytical study","Davgasuren B, Nyam S, Altangerel T, Ishdorj O, Amarjargal A, Choi JY.",31399064,"10.1186/s12879-019-4362-z",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Competing interests The authors declare that they have no competing interests.",TRUE,"Funding No funding was received for this study.",FALSE,"",TRUE,2019,"BMC Infect Dis"
"44","Cluster of Nasal Rhinosporidiosis, Eastern Province, Rwanda","Izimukwiye AI, Mbarushimana D, Ndayisaba MC, Bigirimana V, Rugwizangoga B, Laga AC.",31441764,"10.3201/eid2509.190021",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2019,"Emerg Infect Dis"
"45","Disseminated Emergomycosis in a Person with HIV Infection, Uganda","Rooms I, Mugisha P, Gambichler T, Hadaschik E, Esser S, Rath PM, Haase G, Wilmes D, McCormick-Smith I, Rickerts V.",31441766,"10.3201/eid2509.181234",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2019,"Emerg Infect Dis"
"46","Systematic review of dengue vaccine efficacy","da Silveira LTC, Tura B, Santos M.",31455279,"10.1186/s12879-019-4369-5",TRUE,FALSE,TRUE,"additional file 3: dataset_dengue. the complete systematic review dataset (csv",FALSE,"",TRUE,"Competing interests The authors declare that they have no competing interests.",TRUE,"Funding No funding was involved in the study.",FALSE,"",TRUE,2019,"BMC Infect Dis"
"47","Long-term adherence to antiretroviral therapy in a South African adult patient cohort: a retrospective study","Moosa A, Gengiah TN, Lewis L, Naidoo K.",31488063,"10.1186/s12879-019-4410-8",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Competing interests The authors declare that they have no competing interests.",TRUE,"Funding The research infrastructure for conducting the SAPiT trial, including data management, laboratory and pharmacy cores were established through the Comprehensive International Program of Research on AIDS grant (CIPRA, grant # AI51794). The US President’s Emergency Plan for AIDS Relief (PEPfAR) funded the care of all the SAPiT patients, the Global Fund to fight AIDS, Tuberculosis and Malaria funded the cost for drugs used in the SAPiT trial. The TRUTH study was supported by the Howard Hughes Medical Institute, Chevy Chase, MD, USA (grant # 55007065) and the Centers for Disease Control and Prevention (CDC; Atlanta, GA, USA) Cooperative Agreement Number UY2G/ PS001350–02. Patient care was supported by the KwaZulu-Natal Department of Health and the US President’s Emergency Plan for AIDS Relief (PEPFAR; Washington DC, USA). KN and TG were supported by the Columbia University-South Africa Fogarty AIDS International Training and Research Program (AITRP) funded by the Fogarty International Center, National Institutes of Health (grant # D43TW00231). No funding was received for this retrospective study.",FALSE,"",TRUE,2019,"BMC Infect Dis"
"48","The effect of recombinant human thrombopoietin (rhTPO) on sepsis patients with acute severe thrombocytopenia: a study protocol for a multicentre randomised controlled trial (RESCUE trial)","Zhou Z, Feng T, Xie Y, Huang P, Xie H, Tian R, Qian B, Wang R.",31492102,"10.1186/s12879-019-4388-2",TRUE,FALSE,FALSE,"",FALSE,"",TRUE,"Competing interests RL. W declares that RhTPO in this study will be sponsored by Shenyang Sunshine Pharmaceutical Co., Ltd. And Shenyang Sunshine Pharmaceutical Co., Ltd. has no role in the design and conduct of the study; collection, management, analysis, and interpretation of the data; preparation, review, or approval of the manuscript; and decision to submit the manuscript for publication. The other authors declare that they have no competing interests.",TRUE,"Funding The project is supported by a grant from the Important and Weak Subject Construction Project of Shanghai Health and Family Planning System (2016ZB0205) and a grant from Clinical Research Innovation Plan of Shanghai General Hospital (CTCCR-2016B01). The funder of CTCCR-2016B01 has the role in the design of the study and protocol development. And both funders do not have a role in collection, analysis, interpretation of data, or writing the manuscript. The authors had responsibility for the submission of this manuscript for publication.",TRUE,"Trial registration ClinicalTrials.gov: NCT02707497. Registered Date: March 3rd, 2016. Protocol Version 3. Protocol Date: January 25th, 2019.",TRUE,2019,"BMC Infect Dis"
